"Date","Price","Open","High","Low","Vol.","Change %"
"08/26/1997","118.00","118.72","118.88","117.65","","-0.59%"
"08/25/1997","118.70","118.10","118.87","117.90","","0.27%"
"08/22/1997","118.38","117.23","118.07","116.05","","1.06%"
"08/21/1997","117.14","117.66","118.08","117.17","","-0.43%"
"08/20/1997","117.65","118.26","118.61","117.50","","-0.47%"
"08/19/1997","118.20","118.17","118.47","117.88","","0.21%"
"08/18/1997","117.95","117.05","118.15","116.90","","0.51%"
"08/15/1997","117.35","118.10","118.74","116.82","","-0.38%"
"08/14/1997","117.80","115.60","118.15","115.48","","1.82%"
"08/13/1997","115.70","116.40","116.83","115.34","","-0.52%"
"08/12/1997","116.30","116.17","116.51","115.55","","0.17%"
"08/11/1997","116.10","114.73","116.39","114.69","","1.35%"
"08/08/1997","114.55","118.51","118.67","114.38","","-3.24%"
"08/07/1997","118.38","118.66","118.90","117.82","","-0.13%"
"08/06/1997","118.53","119.35","119.63","118.43","","-0.56%"
"08/05/1997","119.20","118.10","119.42","117.97","","0.93%"
"08/04/1997","118.10","118.63","118.84","118.12","","-0.25%"
"08/01/1997","118.40","118.60","119.24","117.85","","-0.08%"
"07/31/1997","118.50","118.24","118.69","117.44","","0.30%"
"07/30/1997","118.15","118.34","119.00","118.10","","-0.17%"
"07/29/1997","118.35","117.85","118.40","117.10","","0.47%"
"07/28/1997","117.80","116.94","117.88","116.85","","0.79%"
"07/25/1997","116.88","116.20","117.04","115.95","","0.74%"
"07/24/1997","116.02","115.68","116.04","115.60","","0.36%"
"07/23/1997","115.60","115.20","115.99","115.09","","0.43%"
"07/22/1997","115.10","116.14","116.55","115.03","","-0.90%"
"07/21/1997","116.15","115.54","116.19","115.38","","0.61%"
"07/18/1997","115.45","115.78","116.28","115.18","","-0.30%"
"07/17/1997","115.80","115.34","116.53","115.31","","0.22%"
"07/16/1997","115.55","115.57","116.51","115.23","","-0.04%"
"07/15/1997","115.60","113.71","116.02","113.69","","1.60%"
"07/14/1997","113.78","114.15","114.29","113.33","","-0.37%"
"07/11/1997","114.20","113.05","114.15","113.00","","0.97%"
"07/10/1997","113.10","112.67","113.30","112.37","","0.35%"
"07/09/1997","112.71","112.90","113.35","112.35","","-0.46%"
"07/08/1997","113.23","112.53","113.46","112.32","","0.47%"
"07/07/1997","112.70","114.18","114.19","111.94","","-1.31%"
"07/04/1997","114.20","113.51","114.50","113.00","","0.52%"
"07/03/1997","113.61","114.51","114.70","113.33","","-0.69%"
"07/02/1997","114.40","114.94","114.98","114.14","","-0.39%"
"07/01/1997","114.85","114.64","115.35","114.50","","0.26%"
"06/30/1997","114.55","114.57","114.73","114.14","","0.00%"
"06/27/1997","114.55","113.20","114.75","113.04","","1.24%"
"06/26/1997","113.15","113.88","114.31","113.04","","-0.53%"
"06/25/1997","113.75","114.80","114.86","113.25","","-0.91%"
"06/24/1997","114.80","114.69","114.98","114.05","","0.06%"
"06/23/1997","114.73","115.24","115.72","114.83","","-0.15%"
"06/20/1997","114.90","114.13","114.98","114.06","","0.61%"
"06/19/1997","114.20","113.63","114.35","113.10","","0.62%"
"06/18/1997","113.50","113.18","113.73","112.80","","0.27%"
"06/17/1997","113.20","113.21","113.83","112.87","","0.02%"
"06/16/1997","113.18","114.69","114.90","113.20","","-1.45%"
"06/13/1997","114.84","114.19","114.98","114.00","","0.52%"
"06/12/1997","114.25","111.20","115.75","111.18","","2.65%"
"06/11/1997","111.30","112.15","112.55","110.57","","-0.85%"
"06/10/1997","112.25","113.02","113.22","112.02","","-0.62%"
"06/09/1997","112.95","114.21","114.21","112.00","","-1.09%"
"06/06/1997","114.20","115.51","116.06","114.35","","-1.21%"
"06/05/1997","115.60","116.30","116.32","115.43","","-0.64%"
"06/04/1997","116.35","116.08","116.54","115.90","","0.30%"
"06/03/1997","116.00","116.69","116.93","115.65","","-0.51%"
"06/02/1997","116.60","116.11","116.82","115.85","","0.39%"
"05/30/1997","116.15","116.41","116.83","115.83","","-0.13%"
"05/29/1997","116.30","115.61","116.63","115.30","","0.56%"
"05/28/1997","115.65","116.57","117.05","115.14","","-0.83%"
"05/27/1997","116.62","116.22","116.77","115.87","","0.34%"
"05/26/1997","116.23","116.10","116.75","115.66","","0.63%"
"05/23/1997","115.50","116.22","116.26","115.09","","-0.47%"
"05/22/1997","116.05","114.17","116.37","114.00","","1.58%"
"05/21/1997","114.25","112.65","114.50","112.60","","1.42%"
"05/20/1997","112.65","115.72","115.72","111.93","","-2.57%"
"05/19/1997","115.62","115.47","116.45","114.95","","-0.11%"
"05/16/1997","115.75","115.92","117.08","114.84","","0.00%"
"05/15/1997","115.75","116.67","117.48","114.68","","-0.98%"
"05/14/1997","116.90","118.44","119.20","117.38","","-1.30%"
"05/13/1997","118.44","119.23","119.70","118.43","","-0.76%"
"05/12/1997","119.35","119.79","119.79","117.55","","-0.54%"
"05/09/1997","120.00","123.74","123.74","119.05","","-2.95%"
"05/08/1997","123.65","125.22","125.38","123.42","","-1.16%"
"05/07/1997","125.10","125.38","126.05","124.57","","-0.22%"
"05/06/1997","125.37","126.69","126.86","125.17","","-0.99%"
"05/05/1997","126.62","126.57","126.82","126.42","","-0.02%"
"05/02/1997","126.65","126.50","127.02","126.44","","0.12%"
"05/01/1997","126.50","127.09","127.51","126.07","","-0.46%"
"04/30/1997","127.08","126.87","127.17","126.61","","0.20%"
"04/29/1997","126.83","126.80","126.98","126.54","","-0.02%"
"04/28/1997","126.85","126.17","127.12","126.17","","0.48%"
"04/25/1997","126.25","126.13","126.38","125.50","","0.12%"
"04/24/1997","126.10","126.07","126.42","125.77","","0.04%"
"04/23/1997","126.05","126.38","126.54","125.84","","-0.20%"
"04/22/1997","126.30","125.35","126.39","125.32","","0.75%"
"04/21/1997","125.36","125.75","125.86","125.18","","-0.35%"
"04/18/1997","125.80","126.02","126.21","125.63","","-0.08%"
"04/17/1997","125.90","125.87","126.24","125.05","","0.08%"
"04/16/1997","125.80","126.03","126.36","125.54","","-0.16%"
"04/15/1997","126.00","126.61","126.65","125.95","","-0.43%"
"04/14/1997","126.55","126.13","126.60","125.82","","0.36%"
"04/11/1997","126.10","125.81","126.26","125.60","","0.36%"
"04/10/1997","125.65","126.88","127.20","125.56","","-0.91%"
"04/09/1997","126.80","126.32","126.70","126.04","","0.40%"
"04/08/1997","126.29","125.75","126.59","125.35","","0.48%"
"04/07/1997","125.69","124.33","125.85","124.25","","1.14%"
"04/04/1997","124.27","122.62","124.35","122.43","","1.39%"
"04/03/1997","122.57","123.08","123.23","122.52","","-0.55%"
"04/02/1997","123.25","121.96","123.28","121.90","","1.25%"
"04/01/1997","121.73","123.83","124.10","121.90","","-1.63%"
"03/31/1997","123.75","124.13","124.21","123.48","","-0.27%"
"03/28/1997","124.08","123.67","124.10","123.45","","0.38%"
"03/27/1997","123.61","124.10","124.40","123.25","","-0.35%"
"03/26/1997","124.05","123.71","124.51","123.52","","0.25%"
"03/25/1997","123.74","122.99","124.27","122.85","","0.65%"
"03/24/1997","122.94","122.78","123.24","122.21","","0.15%"
"03/21/1997","122.75","123.74","123.77","122.32","","-0.78%"
"03/20/1997","123.72","122.82","123.79","122.17","","0.79%"
"03/19/1997","122.75","122.54","123.42","122.45","","0.25%"
"03/18/1997","122.45","123.78","123.98","122.22","","-1.01%"
"03/17/1997","123.70","123.32","123.82","123.22","","0.24%"
"03/14/1997","123.40","123.45","124.26","123.07","","0.00%"
"03/13/1997","123.40","122.32","123.41","121.95","","1.06%"
"03/12/1997","122.10","121.85","122.91","121.82","","0.25%"
"03/11/1997","121.80","121.65","122.13","121.20","","0.16%"
"03/10/1997","121.60","121.89","122.18","121.54","","-0.25%"
"03/07/1997","121.90","121.04","122.16","120.99","","0.64%"
"03/06/1997","121.12","121.27","121.85","120.84","","0.02%"
"03/05/1997","121.10","122.13","122.34","121.20","","-0.85%"
"03/04/1997","122.14","121.34","122.21","121.09","","0.74%"
"03/03/1997","121.24","120.45","121.37","119.93","","0.95%"
"02/28/1997","120.10","120.64","121.12","119.90","","-0.43%"
"02/27/1997","120.62","122.16","122.38","120.33","","-1.15%"
"02/26/1997","122.02","121.51","122.52","120.57","","0.35%"
"02/25/1997","121.60","122.26","122.42","121.63","","-0.47%"
"02/24/1997","122.18","123.15","123.42","121.55","","-0.87%"
"02/21/1997","123.25","122.66","123.55","122.43","","0.68%"
"02/20/1997","122.42","124.54","124.67","122.45","","-1.62%"
"02/19/1997","124.43","124.00","124.49","123.41","","0.47%"
"02/18/1997","123.85","124.50","124.74","123.77","","-0.36%"
"02/17/1997","124.30","124.44","124.72","123.99","","0.00%"
"02/14/1997","124.30","124.25","124.87","123.74","","-0.04%"
"02/13/1997","124.35","124.32","124.70","123.80","","0.10%"
"02/12/1997","124.22","123.27","124.52","123.27","","0.75%"
"02/11/1997","123.30","122.79","123.39","122.65","","0.45%"
"02/10/1997","122.75","121.19","123.34","121.05","","-0.12%"
"02/07/1997","122.90","123.80","124.76","122.45","","-0.67%"
"02/06/1997","123.73","123.47","124.20","122.70","","0.31%"
"02/05/1997","123.35","122.48","123.85","122.47","","0.75%"
"02/04/1997","122.43","121.70","122.48","121.60","","0.65%"
"02/03/1997","121.64","121.17","122.28","121.07","","0.20%"
"01/31/1997","121.40","121.78","122.36","120.99","","-0.31%"
"01/30/1997","121.78","122.07","122.66","120.89","","-0.31%"
"01/29/1997","122.16","120.97","122.84","120.88","","0.92%"
"01/28/1997","121.05","119.53","121.68","119.53","","1.30%"
"01/27/1997","119.50","119.11","119.62","118.93","","0.50%"
"01/24/1997","118.90","119.31","120.19","118.34","","-0.34%"
"01/23/1997","119.31","118.98","119.87","118.73","","0.29%"
"01/22/1997","118.96","118.05","119.24","117.90","","0.90%"
"01/21/1997","117.90","117.93","118.29","117.68","","-0.07%"
"01/20/1997","117.98","117.37","118.32","117.25","","0.58%"
"01/17/1997","117.30","116.57","117.42","116.52","","0.70%"
"01/16/1997","116.48","116.79","117.36","116.30","","-0.32%"
"01/15/1997","116.85","116.95","117.52","116.83","","-0.01%"
"01/14/1997","116.86","116.35","117.08","116.23","","0.35%"
"01/13/1997","116.45","116.09","116.58","115.90","","0.34%"
"01/10/1997","116.05","116.38","116.72","115.28","","-0.27%"
"01/09/1997","116.36","115.87","116.50","115.68","","0.54%"
"01/08/1997","115.73","115.26","116.15","114.95","","0.42%"
"01/07/1997","115.25","115.75","116.07","114.87","","-0.43%"
"01/06/1997","115.75","116.73","117.03","115.42","","-0.46%"
"01/03/1997","116.28","115.70","116.57","115.40","","0.59%"
"01/02/1997","115.60","115.90","116.25","115.36","","-0.26%"
"12/31/1996","115.90","116.20","116.45","115.60","","-0.16%"
"12/30/1996","116.08","115.49","116.21","115.43","","0.72%"
"12/27/1996","115.25","114.91","116.25","114.75","","0.30%"
"12/26/1996","114.90","114.72","115.12","114.45","","0.26%"
"12/25/1996","114.60","114.48","114.70","114.35","","0.21%"
"12/24/1996","114.36","114.07","114.55","114.07","","0.27%"
"12/23/1996","114.05","114.24","114.46","113.88","","-0.18%"
"12/20/1996","114.25","114.07","114.44","114.04","","0.24%"
"12/19/1996","113.98","113.68","114.30","113.35","","0.28%"
"12/18/1996","113.66","113.85","113.89","113.29","","-0.17%"
"12/17/1996","113.85","113.84","114.28","113.46","","0.02%"
"12/16/1996","113.83","113.98","114.33","113.65","","-0.06%"
"12/13/1996","113.90","113.18","114.03","112.68","","0.66%"
"12/12/1996","113.15","112.91","113.61","112.35","","0.19%"
"12/11/1996","112.93","113.40","113.40","112.66","","-0.42%"
"12/10/1996","113.41","113.46","113.74","113.00","","-0.04%"
"12/09/1996","113.45","112.99","113.50","112.84","","0.52%"
"12/06/1996","112.86","112.29","113.03","111.77","","0.45%"
"12/05/1996","112.35","113.07","113.35","112.09","","-0.69%"
"12/04/1996","113.13","113.34","113.60","112.95","","-0.11%"
"12/03/1996","113.25","114.56","114.73","113.22","","-1.13%"
"12/02/1996","114.55","113.82","114.48","113.53","","0.61%"
"11/29/1996","113.85","113.70","113.97","113.32","","0.15%"
"11/28/1996","113.68","113.20","113.89","113.10","","0.42%"
"11/27/1996","113.20","112.40","113.46","112.27","","0.62%"
"11/26/1996","112.50","112.70","112.88","112.32","","-0.13%"
"11/25/1996","112.65","111.43","112.78","111.37","","1.11%"
"11/22/1996","111.41","111.31","111.71","111.07","","0.14%"
"11/21/1996","111.25","111.58","111.91","111.24","","-0.23%"
"11/20/1996","111.51","111.64","111.77","110.92","","-0.08%"
"11/19/1996","111.60","111.43","111.90","111.26","","0.11%"
"11/18/1996","111.48","111.06","111.68","110.69","","0.45%"
"11/15/1996","110.98","111.30","111.64","110.60","","-0.47%"
"11/14/1996","111.50","111.78","112.00","111.16","","-0.18%"
"11/13/1996","111.70","111.45","111.90","111.22","","0.22%"
"11/12/1996","111.45","111.12","111.81","110.77","","0.32%"
"11/11/1996","111.09","111.56","112.00","110.97","","-0.57%"
"11/08/1996","111.73","112.18","112.31","111.63","","-0.37%"
"11/07/1996","112.15","113.97","114.06","111.30","","-1.62%"
"11/06/1996","114.00","114.26","114.71","113.66","","-0.19%"
"11/05/1996","114.22","113.92","114.35","113.50","","0.39%"
"11/04/1996","113.78","113.15","114.02","113.00","","0.40%"
"11/01/1996","113.33","114.07","114.26","112.92","","-0.59%"
"10/31/1996","114.00","114.00","114.18","113.24","","-0.11%"
"10/30/1996","114.13","114.35","114.53","113.88","","-0.15%"
"10/29/1996","114.30","114.25","114.94","113.55","","0.09%"
"10/28/1996","114.20","113.38","114.45","113.34","","0.71%"
"10/25/1996","113.40","112.83","113.65","112.79","","0.50%"
"10/24/1996","112.84","112.88","113.07","112.60","","-0.05%"
"10/23/1996","112.90","112.28","113.21","111.99","","0.50%"
"10/22/1996","112.34","112.68","112.94","112.26","","-0.32%"
"10/21/1996","112.70","112.44","112.96","112.43","","0.27%"
"10/18/1996","112.40","112.21","112.78","112.05","","0.18%"
"10/17/1996","112.20","112.27","112.39","111.81","","-0.04%"
"10/16/1996","112.25","112.24","112.38","112.00","","0.03%"
"10/15/1996","112.22","111.67","112.51","111.65","","0.52%"
"10/14/1996","111.64","111.66","111.94","111.50","","0.11%"
"10/11/1996","111.52","111.19","111.82","110.89","","0.33%"
"10/10/1996","111.15","111.46","111.49","111.07","","-0.36%"
"10/09/1996","111.55","111.61","111.82","111.23","","-0.09%"
"10/08/1996","111.65","111.22","111.59","110.95","","0.50%"
"10/07/1996","111.09","111.82","112.00","111.10","","-0.66%"
"10/04/1996","111.83","111.42","111.89","111.38","","0.37%"
"10/03/1996","111.42","111.89","112.03","111.31","","-0.38%"
"10/02/1996","111.85","111.52","112.13","111.44","","0.37%"
"10/01/1996","111.44","111.35","111.50","110.83","","0.07%"
"09/30/1996","111.36","110.86","111.72","110.82","","0.50%"
"09/27/1996","110.81","110.63","110.99","110.38","","0.14%"
"09/26/1996","110.65","110.40","110.75","110.24","","0.24%"
"09/25/1996","110.38","109.24","110.55","109.23","","1.09%"
"09/24/1996","109.19","109.97","110.02","109.27","","-0.65%"
"09/23/1996","109.90","109.98","110.09","109.74","","-0.07%"
"09/20/1996","109.98","109.47","110.06","109.44","","0.52%"
"09/19/1996","109.41","109.17","109.51","109.03","","0.25%"
"09/18/1996","109.14","110.28","110.43","108.84","","-1.01%"
"09/17/1996","110.25","110.15","110.47","109.93","","0.08%"
"09/16/1996","110.16","110.44","110.64","110.03","","-0.19%"
"09/13/1996","110.37","110.07","110.58","109.95","","0.21%"
"09/12/1996","110.14","110.29","110.35","109.85","","-0.08%"
"09/11/1996","110.23","109.78","110.45","109.75","","0.46%"
"09/10/1996","109.72","109.23","110.03","109.15","","0.45%"
"09/09/1996","109.23","109.19","109.39","108.85","","0.03%"
"09/06/1996","109.20","109.21","109.56","109.05","","0.00%"
"09/05/1996","109.20","108.81","109.35","108.72","","0.39%"
"09/04/1996","108.78","109.26","109.36","108.64","","-0.41%"
"09/03/1996","109.23","109.14","109.50","109.03","","0.12%"
"09/02/1996","109.10","108.98","109.25","108.79","","0.17%"
"08/30/1996","108.92","108.41","108.97","108.17","","0.53%"
"08/29/1996","108.35","108.46","108.66","108.19","","-0.06%"
"08/28/1996","108.42","107.76","108.60","107.64","","0.72%"
"08/27/1996","107.65","107.74","108.04","107.44","","-0.04%"
"08/26/1996","107.69","108.07","108.24","107.53","","-0.37%"
"08/23/1996","108.09","108.31","108.62","107.88","","-0.15%"
"08/22/1996","108.25","108.45","108.74","108.13","","-0.18%"
"08/21/1996","108.45","108.34","108.63","108.14","","0.15%"
"08/20/1996","108.29","107.83","108.48","107.80","","0.45%"
"08/19/1996","107.80","107.70","108.14","107.65","","0.10%"
"08/16/1996","107.69","107.84","108.01","107.56","","-0.10%"
"08/15/1996","107.80","108.10","108.21","107.77","","-0.26%"
"08/14/1996","108.08","107.62","108.10","107.57","","0.42%"
"08/13/1996","107.63","107.65","107.79","107.44","","-0.02%"
"08/12/1996","107.65","108.16","108.29","107.51","","-0.50%"
"08/09/1996","108.19","108.29","108.43","107.86","","-0.04%"
"08/08/1996","108.23","108.02","108.35","107.73","","0.22%"
"08/07/1996","107.99","106.76","108.04","106.70","","1.13%"
"08/06/1996","106.78","106.63","107.30","106.44","","0.23%"
"08/05/1996","106.53","106.89","107.07","106.44","","-0.23%"
"08/02/1996","106.78","107.04","107.40","106.69","","-0.26%"
"08/01/1996","107.06","106.87","107.50","106.37","","0.24%"
"07/31/1996","106.80","107.94","108.10","106.33","","-1.05%"
"07/30/1996","107.93","108.17","108.29","107.73","","-0.21%"
"07/29/1996","108.16","108.35","108.66","108.09","","-0.13%"
"07/26/1996","108.30","108.20","108.89","108.04","","0.08%"
"07/25/1996","108.21","108.42","108.62","107.72","","-0.18%"
"07/24/1996","108.40","107.85","108.51","107.66","","0.56%"
"07/23/1996","107.80","107.48","108.13","106.93","","0.37%"
"07/22/1996","107.40","107.97","108.38","107.16","","-0.36%"
"07/19/1996","107.79","108.38","108.71","107.84","","-0.52%"
"07/18/1996","108.35","108.68","108.91","107.78","","-0.23%"
"07/17/1996","108.60","109.21","109.61","108.52","","-0.66%"
"07/16/1996","109.32","110.25","110.38","108.24","","-0.83%"
"07/15/1996","110.23","110.59","110.92","110.25","","-0.58%"
"07/12/1996","110.87","110.21","110.97","109.98","","0.56%"
"07/11/1996","110.25","110.38","110.61","110.10","","-0.09%"
"07/10/1996","110.35","110.45","110.72","109.94","","-0.05%"
"07/09/1996","110.40","110.84","110.94","110.08","","-0.35%"
"07/08/1996","110.79","110.86","111.22","110.71","","0.02%"
"07/05/1996","110.77","110.43","110.95","110.39","","0.36%"
"07/04/1996","110.37","110.30","110.50","109.93","","0.11%"
"07/03/1996","110.25","110.30","110.74","110.14","","-0.05%"
"07/02/1996","110.31","109.70","110.33","109.64","","0.60%"
"07/01/1996","109.65","109.79","109.88","109.51","","-0.05%"
